userid,id
14065,15993108
1414,15993110
1088,15993120
1414,15993126
76322,15993137
95532,15993154
1228,15993159
8507,15993173
39489,15993185
26226,15993188
131407,15993193
17443,15993220
6309,15993230
141172,15993236
84704,15993265
35264,15993291
50079,15993293
84704,15993326
13895,15993339
131407,15993342
36602,15993356
41071,15993359
93652,16007304
135448,16007311
138256,16007328
55859,16007337
27615,16007339
92096,16007341
70386,16007348
60590,16007361
12711,16007363
74118,16007365
63571,16007370
92096,16007372
128852,16007378
142822,16007396
9990,16007399
92096,16007405
92096,16007422
50079,16007432
51280,16007439
139150,16007477
135448,16007480
135448,16007544
974,16007545
26521,16007558
42585,16007572
38024,16007580
12711,16007584
122232,16007590
22656,16007592
135448,16007595
4833,16007605
67258,16007612
67258,16007620
57611,16007632
46395,16007635
100297,16007636
1726,16007642
342,16007660
2548,16007662
116509,16007669
135448,16007670
44971,16007681
21567,16007697
71059,16007699
39709,16007704
27535,16007706
50049,16007708
128852,16007712
64808,16007713
87698,16007718
1726,16007734
142822,16007766
1726,16007772
98636,16007793
39709,16007805
4833,16007818
141398,16007836
55859,16007840
64505,16007851
137350,16007870
50079,16007927
92096,16007936
45685,16007940
44309,16007941
107625,16007944
39709,16007950
39709,16007987
139150,16007990
23354,16008008
2548,16008045
23354,16008046
12481,16008063
37947,16008065
45664,16008076
33663,16008085
76722,16008103
15304,16008106
76217,16008113
15416,16008133
46395,16008138
52201,16008157
15304,16008163
12711,16008172
15304,16008188
135448,16008189
50476,16008201
123487,16008217
18337,16008222
44309,16008223
8446,16008228
128327,16008245
8446,16008246
123127,16008251
44309,16008292
41116,16008297
40342,16008300
2548,16008309
76217,16008315
115272,16008336
141200,16008353
83109,16008355
45664,16008365
125816,16008368
2548,16008371
14860,16008382
45664,16008397
60108,16008429
123127,16008433
128645,16008436
139150,16008466
15498,16008467
15441,16008480
77804,16008481
105817,16008486
13000,16008498
123632,16008517
123127,16008523
15274,16008524
79061,16008542
87971,16008544
45664,16008559
60108,16008570
119636,16008572
20580,16008573
134850,16008574
40342,16008616
125816,16008629
104774,16008632
57428,16008639
79061,16008652
28190,16008660
125816,16008668
28190,16008675
44264,16008686
15393,16008687
93311,16008696
125816,16008702
40581,16008706
125816,16008735
123127,16008751
17971,16008772
12711,16008786
105817,16008788
79267,16008809
71883,16008818
93311,16008820
29407,16008823
11808,16008826
78973,16008853
14955,15978539
15498,15978541
50079,15978550
77292,15978552
476,15978564
85109,15978569
56604,15978583
105817,15978596
7231,15978597
27190,15978604
55847,15978630
46395,15978651
7231,15978653
15416,15978655
2016,15978661
46395,15978668
9686,15978670
109305,15978697
117853,15978701
9686,15978734
2548,15978774
19068,15978785
142637,15978789
21567,15978793
3571,15978802
14955,15978818
9475,15978828
135448,15978831
41713,15978855
135448,15978864
14955,15978865
2548,15978866
106159,15978874
142637,15978895
43846,15978906
106159,15978908
46588,15978913
14955,15978929
17034,15978931
17469,15978942
140719,15978951
14955,15978971
117362,15979005
7231,15979023
14955,15979029
1831,15979035
6509,15979045
140719,15979049
135589,15979050
14955,15979056
100297,15979059
13302,15979066
105224,15979080
6509,15979087
126769,15979098
14955,15979101
6509,15979102
104295,15979103
106159,15979117
12960,15979121
140607,15979130
100297,15979131
13302,15979138
136303,15979146
101762,15979151
122718,15979168
118854,15979198
2548,15979225
122718,15979226
64976,15979234
13302,15979235
6509,15979236
38024,15979294
53897,15979298
53897,15979333
73070,15979339
14955,15979351
106159,15979364
60462,15979370
13005,15979396
137350,15979397
9686,15979427
113141,15979441
9686,15979449
14955,15979454
34088,15979455
142637,15979456
30225,15979466
17034,15979470
6509,15979473
13302,15979489
14955,15979500
13005,15979503
13302,15979510
107625,15979511
14955,15979521
17034,15979523
13302,15979526
22656,15979532
19068,15979535
106159,15979541
20553,15979546
41713,15979562
135160,15979565
73568,15979588
38031,15979590
121595,15979647
46642,15979659
19068,15979690
135160,15979701
14955,15979703
126769,15979708
135160,15979780
22656,15979830
135160,15979841
92462,15979850
64174,15979851
113848,15979854
125816,15979888
142637,15979889
135160,15979906
743,15979919
85113,15979930
141200,15979938
15498,15979949
64976,15979951
128327,15979958
53069,15979968
18771,15979973
12960,15979990
71883,15980013
14860,15980014
2548,15980027
135160,15980054
116509,15980074
115845,15980075
2548,15993369
30505,15993370
65358,15993389
36602,15993391
39489,15993399
36602,15993410
65358,15993418
2548,15993427
141997,15993448
1583,15993458
1583,15993484
33213,15993486
2548,15993489
12266,15993491
27302,15993510
111335,15993514
88558,15993518
133840,15993545
123422,15993547
6359,15993548
10192,15993557
20770,15993565
133840,15993579
59508,15993584
111335,15993592
11702,15993605
14122,15993635
102937,15993642
20770,15993666
3769,15993677
88373,15993688
18706,15993714
141172,15993723
36305,15993725
34509,15993732
3769,15993814
9555,15993820
29407,15993855
25949,15993856
1414,15993885
15055,15993893
15055,15993908
13302,15993926
113570,15993939
9555,15993943
36602,15993959
119084,15993965
135740,15993971
128695,15993975
24950,15994002
50476,15994027
50079,15994031
70365,15994034
113570,15994035
138938,15994041
9530,15994059
109561,15994069
77335,15994087
19856,15994091
681,15994096
681,15994146
65863,15994162
25324,15994163
15055,15994176
65863,15994184
136829,15994188
24950,15994190
1869,15994213
7586,15994215
60761,15994219
104198,15994225
46395,15994226
60761,15994231
29407,15994250
123618,15994254
7586,15994276
5144,15994292
105264,15994294
104198,15994296
107744,15994297
46395,15994307
19856,15994346
24950,15994356
105264,15994378
84206,15994379
5987,15994418
17034,15994419
107744,15994420
104349,15994421
107899,15994429
23059,15994436
15852,15994438
62623,15994455
87189,15994457
108207,15994479
104349,15994489
119280,15994512
15168,15994515
76263,15994522
126749,15994523
123618,15994530
136644,15994562
24950,15994583
141200,15994585
128421,15994588
117068,15994601
25324,15994605
34509,15994608
13302,15994635
44041,15994637
85661,15994646
109561,15994651
27938,15994666
19851,15994685
125864,15994687
131407,15994698
125864,15994701
13302,15994708
10397,15994714
36305,15994727
46395,15994736
110204,15994748
14357,15994761
12866,15994764
26226,15994780
36305,15994783
9530,15994811
5987,15994816
53444,15994833
64679,15994836
1228,15994866
10397,15994877
60761,15994893
76263,15994894
40822,15994897
131407,15994899
93953,15994901
6309,15994907
85785,15994910
61479,15994913
61305,15994929
105264,15994935
6309,15994947
71058,15994954
131407,15994958
1053,15994960
11912,15994973
5987,15994987
6819,15994999
118644,15995000
62082,15995002
109374,15995003
111665,15995004
106224,15995006
26521,15995008
118644,15995010
26521,15995036
61305,15995057
109374,15995059
6309,15995060
141172,15995063
26521,15995068
64668,15995071
111665,15995083
9530,15995086
56604,15995100
100297,15995109
62623,15995130
138033,15995139
1143,15995145
138033,15995148
131407,15995149
69083,15995164
12716,15995177
111665,15995188
102937,15995192
85785,15995193
17896,16009236
29407,16009250
70198,16009254
93311,16009260
6309,16009284
6782,16009291
107783,16009293
12960,16009305
1606,16009307
106224,16009310
14860,16009312
104790,16009340
134830,16009342
17469,16009351
60761,16009353
40581,16009361
20972,16009365
14955,16009366
6782,16009401
29407,16009415
123127,16009422
141398,16009444
108495,16009447
106224,16009449
106435,16009466
74118,16009471
93311,16009504
122718,15982464
20048,15982475
107660,15982476
122718,15982482
46395,15982487
107660,15982490
60518,15982497
13302,15982502
82548,15982503
70386,15982504
36305,15982505
56763,15982509
105224,15982513
87596,15982534
17034,15982536
24874,15982545
50079,15982560
87596,15982569
45045,15982599
87596,15982604
1338,15982629
39709,15982633
142637,15982636
116542,15982652
68898,15982666
6782,15982681
116542,15982691
45382,15982705
13302,15982710
6782,15982711
76337,15982739
14253,15982742
106159,15982750
62951,15982753
48465,15982763
93311,15982774
116509,15982777
17034,15982785
9711,15982795
80425,15982815
13302,15982826
79485,15982838
16148,15982879
131120,15982883
104295,15982887
103167,15982895
76337,15982899
22656,15982932
103167,15982936
9686,15982939
79267,15982942
30225,15982966
84704,15982977
122718,15982979
13302,15982980
76068,15982991
22595,15983002
36565,15983025
116509,15983027
9711,15983057
85215,15983061
6509,15983085
36565,15983086
3723,15983091
19563,15983094
87698,15983112
2548,15983120
57311,15983121
19068,15983127
57311,15983142
19068,15983144
17034,15983167
50079,15983215
19068,15983230
8741,15983244
104891,15983257
15416,15983262
971,15983263
76337,15983290
40521,15983297
1583,15983327
105929,15983330
85215,15983333
68607,15983349
33213,15983375
50079,15983380
19068,15983383
131120,15983413
50079,15983416
132442,15983425
98422,15983427
128141,15983436
11148,15983440
132442,15983494
19068,15983495
64174,15983501
29407,15983511
105929,15983520
109561,15983538
50079,15983550
15416,15983560
1030,15983568
134713,15983575
17034,15983595
15416,15983599
47856,15983606
38557,15983610
11236,15983621
15393,15983626
116509,15983641
45051,15983652
113662,15983664
67258,15983670
61305,15983689
122718,15983717
88747,15983729
57120,15983732
61305,15983733
1583,15983754
9711,15983786
13302,15983797
17034,15983812
8741,15983814
103167,15983821
36305,15983833
26226,15983836
80274,15983854
26521,15983883
114623,15983886
2548,15983888
15416,15983913
17034,15983918
6309,15983922
31520,15983954
6309,15983982
115845,15983999
60462,15984011
9360,15984023
4725,15984024
105929,15984026
9711,15984038
10897,15984047
94892,15984051
15498,15984057
75103,15984097
23263,15984100
17034,15984103
107899,15984107
10897,15984110
33822,15997034
1053,15997054
38626,15997084
38206,15997099
72577,15997103
645,15997114
18196,15997124
109749,15997127
142914,15997138
93448,15997160
122718,15997178
67606,15997187
17034,15997193
61311,15997203
1583,15997233
135779,15997238
17034,15997239
94559,15997246
1583,15997247
61974,15997248
87189,15997294
13447,15997313
131362,15997317
87189,15997347
34683,15997373
17034,15997398
131362,15997400
34683,15997404
41942,15997405
1583,15997412
3449,15997413
61305,15997418
64808,15997432
106616,15997453
42139,15997454
121993,15997477
41116,15997484
41116,15997525
115730,15997526
122718,15997541
104349,15997544
17034,15997556
19851,15997570
135779,15997574
745,15997575
83169,15997579
42139,15997581
34375,15997585
47503,15997592
135779,15997596
139637,15997601
93747,15997635
92153,15997636
1583,15997646
61085,15997654
974,15997655
83181,15997658
102937,15997666
127084,15997677
122607,15997681
108207,15997689
127084,15997699
127320,15997714
1573,15997715
52834,15997725
69083,15997743
1583,15997749
33822,15997754
82548,15997763
101750,15997771
135779,15997789
645,15997794
75846,15997801
645,15997812
71422,15997815
92153,15997820
68607,15997822
85661,15997826
105999,15997868
1053,15997885
105999,15997886
106616,15997887
42139,15997889
140816,15997916
102937,15997918
9453,15997944
12579,15997948
118150,15997961
64904,15998003
127320,15998013
102937,15998019
60761,15998034
100297,15998038
118150,15998040
131615,15998058
54746,15998062
129682,15998072
62024,15998084
61305,15998094
23354,15998098
100297,15998103
1053,15998122
13422,15998136
48503,15998140
14752,15998232
141200,15998236
40521,15998245
18936,15998259
100297,15998266
19974,15998292
3474,15998298
18936,15998307
14752,15998308
135779,15998320
6309,15998361
65863,15998366
62024,15998375
69083,15998406
115272,15998442
102937,15998447
106671,15998448
38206,15998478
118068,15998491
115145,15998498
17300,15998521
23354,15998523
69966,15998528
40521,15998533
118068,15998553
126033,15998555
105566,15998566
111521,15998575
141172,15998578
2314,15998595
91282,15998615
102937,15998617
13163,15998632
105566,15998657
123238,15998664
111286,15998672
61305,15998679
34461,15998714
21062,15998724
129001,15998730
65387,15998747
68788,15998751
129001,15998755
109458,15998774
135631,15998792
105167,15998799
17034,15998815
115145,15998816
141172,15998820
90413,15998827
135631,15998830
3431,15998863
75846,15998872
17507,16013206
20670,16013220
40521,16013269
83109,16013285
8279,16013289
14860,16013299
1810,16013320
21441,16013337
135566,16013340
112100,16013343
36305,16013367
29407,16013373
61305,16013374
110707,16013379
110742,16013413
31374,16013430
31374,16013456
6448,16013458
40342,16013471
19068,16013480
134301,16013485
105672,16013491
126769,16013497
88896,16013505
15410,16013526
45691,16013535
73299,16013543
25397,16013545
79061,16013553
2106,16013561
104596,16013562
60462,16013581
132442,16013599
87973,16013606
127954,15990497
3673,15990498
15541,15990509
128397,15990525
46642,15990532
22656,15990546
19068,15990551
84201,15990556
476,15990558
3673,15990571
59303,15990572
22656,15990584
107744,15990595
62068,15990596
12570,15990609
65358,15990611
93311,15990612
476,15990619
97874,15990621
65358,15990629
20862,15990643
1583,15990650
72974,15990651
27846,15990652
122718,15990653
8373,15990658
112538,15990679
65603,15990688
65358,15990696
46642,15990703
15055,15990709
99354,15990714
36305,15990718
70605,15990735
71014,15990740
75103,15990743
41661,15990744
86452,15990748
89806,15990755
74195,15990759
75525,15990773
99354,15990783
84704,15990791
75525,15990793
33518,15990804
25646,15990816
85785,15990821
3333,15990823
1228,15990829
22656,15990840
90678,15990850
22656,15990861
129655,15990863
15055,15990864
25466,15990871
84704,15990875
75525,15990898
29407,15990913
127954,15990922
42139,15990928
43846,15990931
29407,15990937
62623,15990944
71014,15990945
122718,15990965
70477,15990967
80274,15990972
41071,15990985
72436,15990991
14167,15990996
127954,15991002
33732,15991006
63984,15991026
108207,15991028
53089,15991041
36565,15991043
1414,15991076
127320,15991078
85785,15991094
46395,15991101
29407,15991102
71014,15991109
39709,15991118
23649,15991127
2820,15991130
41071,15991142
29639,15991147
1414,15991176
43906,15991193
127320,15991198
53013,15991225
90678,15991261
21475,15991263
27727,15991306
19068,15991310
40822,15991327
60761,15991339
13302,15991340
19299,15991341
82959,15991377
53013,15991391
62068,15991403
39430,15991422
133840,15991435
27727,15991439
81179,15991483
141555,15991522
129513,15991556
43846,15991557
1569,15991566
98811,15991579
39430,15991585
20363,15991591
141555,15991602
65358,15991613
82609,15991617
53686,15991624
90317,15991630
59015,16005290
3848,16005291
87189,16005295
31158,16005304
23897,16005306
128806,16005326
87189,16005333
20862,16005338
106224,16005348
87189,16005363
6309,16005364
77567,16005365
62576,16005373
41942,16005383
81804,16005414
11635,16005438
32384,16005451
88896,16005459
6309,16005461
78973,16005478
66873,16005490
20862,16005500
14860,16005520
22656,16005549
87698,16005555
23897,16005570
142822,16005593
117191,16005614
20862,16005624
22656,16005640
22656,16005653
128421,16005666
54506,16005681
92462,16005712
76217,16005731
92096,16005736
16185,16005748
118584,16005770
31508,16005786
118584,16005798
135779,16005829
32384,16005865
15639,16005867
20862,16005893
13302,16005896
82813,16005930
15168,16005945
15498,16005961
60761,16006024
11095,16006041
61795,16006042
20862,16006043
105817,16006056
105817,16006070
134257,16006072
22656,16006080
123429,16006108
22656,16006116
142637,16006118
106224,16006124
17447,16006148
57735,16006160
100297,16006161
139150,16006163
45756,16006180
15168,16006215
130929,16006226
100297,16006238
62576,16006244
100297,16006259
26521,16006267
20862,16006280
26521,16006281
50476,16006298
117104,16006304
105224,16006325
17447,16006328
69258,16006331
134257,16006332
56145,16006341
16007,16006397
104856,16006401
16007,16006408
105817,16006422
44522,16006434
14966,16006441
92096,16006449
126769,16006456
30594,16006459
31508,16006460
64505,16006465
3571,16006478
126769,16006485
21567,16006490
14966,16006504
14966,16006530
17174,16006540
87698,16006542
88558,16006549
16007,16006550
88558,16006570
101762,16006576
87698,16006582
16673,16006602
102693,16006605
88558,16006612
14966,16006614
133580,16006622
135566,16006637
29407,16006650
116542,16006694
29407,16006701
19892,16006732
93652,16006750
8360,16006765
90689,16006773
57311,16006796
24122,16006803
135448,16006811
134713,16006813
55859,16006819
42585,16006825
133580,16006830
29906,16006839
88558,16006862
11956,16006891
86611,16006905
76465,16006931
55859,16006995
6904,16007016
971,16007038
34509,16007070
77567,16007079
2548,16007120
63621,16007122
476,16007135
135448,16007153
51280,16007177
70386,16007201
476,16007210
70386,16007218
77567,16007257
2548,16007274
476,16007279
12711,16007287
41679,16020557
1247,16020582
50552,16020583
27657,16020597
27657,16020613
5987,16020625
71422,16020643
71422,16020658
79061,16020660
9833,16020662
104002,16020668
105264,16020711
71422,16020796
2486,16020830
16391,16020832
62076,16020840
5987,16020843
16391,16020858
21062,16020903
18482,16020927
4903,16020933
6278,16020935
40164,16020960
60982,16020973
118068,16020997
60982,16021009
68172,16021012
133840,16021021
107150,16021030
107150,16021044
118068,16021048
23897,16021056
5620,16021076
14104,16021077
62076,16021080
116639,16021085
70198,16021112
136829,16021135
65358,16021139
70198,16021141
20651,16021174
6898,16021183
94557,16021188
65358,16021199
104344,16021201
131407,16021205
14104,16021210
2820,16021215
70198,16021223
53635,16021228
14783,16021250
93311,16021254
46642,16021255
11229,16021256
8123,16021269
41713,16021282
129655,16021289
98627,16021311
8123,16021312
23234,16021313
6309,16021315
69785,16021317
65358,16021324
53897,16021326
82344,16021331
65358,16021338
22927,16021348
118068,16021350
5620,16021355
98627,16021356
62024,16021366
113632,16021374
131407,16021387
94557,16021388
17516,16021420
94557,16021421
42126,16021422
12579,15996731
24257,15996759
89590,15996767
141172,15996768
53013,15996770
141172,15996782
93448,15996807
129655,15996824
79708,15996836
53185,15996842
10659,15996851
18196,15996854
29407,15996861
50776,15996870
8670,15996875
15055,15996877
54746,15996882
33822,15996894
79708,15996905
94559,15996916
54746,15996921
94559,15996934
136208,15996936
10659,15996957
54746,15996959
31713,15996974
13800,15996992
99813,15997004
7231,16011234
119114,16011249
12060,16011278
65990,16011302
33622,16011318
74652,16011319
20227,16011325
4833,16011327
86638,16011328
119822,16011344
50079,16011348
85134,16011387
54239,16011397
6509,16011398
106435,16011402
125672,16011411
16883,16011412
127479,16011429
50079,16011444
67407,16011455
141398,16011457
36248,16011460
88896,16011477
55155,16011507
53720,16011510
15245,16011511
4509,16011513
106435,16011521
46395,16011533
104295,16011534
7231,16011536
57428,16011548
1898,16011577
27343,16011588
138601,16011628
106224,16011641
27343,16011658
6509,16011683
1583,16011688
50552,16011701
4833,16011704
3571,16011720
99816,16011729
106224,16011740
57428,16011744
29290,16011747
115845,16011750
19068,16011753
140607,16011778
54239,16011779
57428,16011796
107090,16011806
28482,16011807
83695,16011817
36248,16011823
1288,16011848
137065,16011855
1288,16011857
130929,16011867
125672,16011873
140719,16011876
1288,16011884
50079,16011885
1288,16011893
125672,16011903
138601,16011907
134301,16011932
4509,16011948
45433,16011950
82548,16011955
88896,16011958
20670,16011963
57428,16011966
122718,16011979
82548,16011990
57428,16012001
106616,16012068
1810,16012085
141398,16012089
125672,16012093
82548,16012112
142409,16012125
12266,16012127
4509,16012152
4509,16012158
106092,16012160
23354,16012207
48015,16012221
23354,16012224
12178,16012250
56395,16012288
13302,16012300
25824,16012301
83169,16012306
88896,16012327
13302,16012336
115145,16012338
119280,16012340
16102,16012356
119280,16012358
78336,16012360
39709,16012363
9951,16012369
72882,16012371
59303,16012375
134301,16012381
125672,16012396
11403,16012399
118613,16012409
54239,16012411
88896,16012428
57428,16012431
37381,16012453
135589,16012459
92714,16012487
119280,16012514
36248,16012516
16102,16012534
39709,16012548
6509,16012555
23354,16012558
88896,16012559
4509,16012560
13302,16012566
16185,16012575
88896,16012581
89999,16012613
114147,16012628
138601,16012658
106435,16012684
23354,16012718
23354,16012727
126769,16012728
20670,16012763
4509,16012771
140719,16012792
133212,16012798
15393,16012807
20670,16012868
88896,16012879
1583,16012898
85597,16012903
3673,16012904
118125,16012911
50552,16012914
60462,16012917
40570,16012920
2548,16012938
106092,16012943
125672,16012945
23354,16012954
35070,16012972
115845,16012981
37758,16012990
105672,16013004
119660,16013015
19937,16013028
20670,16013070
36305,16013087
20670,16013088
50776,16013095
34397,16013105
100297,16013130
20670,16013147
14860,16013155
128511,16026006
63717,16026007
84704,16026037
128511,16026046
82548,16026052
65488,16026071
94595,16026085
111886,16026099
54364,16026106
1053,16026136
133900,16026152
78973,16026161
104109,16026165
65488,16026172
122718,16026195
16800,16026199
14104,16026200
139792,16026243
76337,16026272
3737,16026276
61305,16026290
12579,16026292
76337,16026308
62576,16026311
105672,16026349
63717,16026355
65488,16026363
3340,16026401
26728,16026402
132910,16026406
65488,16026407
69083,16026408
5160,16026421
31444,16026451
82294,16026460
14487,16026494
13924,16026518
11702,16026521
893,16026526
50742,16026528
27190,16026534
19719,16026535
8747,16026541
13924,16026552
29407,16026563
16575,16026570
127084,16026582
26226,16026585
13924,16026606
10659,16026611
54746,16026628
65488,16026636
87796,16026647
1358,16026657
8747,16026671
4279,16026701
53481,16026714
34397,16026730
26226,16026731
22656,16026735
135346,16026738
127084,16026746
5620,16026748
4279,16026750
8670,16026762
41942,16026773
108493,16026789
4279,16026795
16800,16026806
84206,16026807
82548,16026809
7714,16026821
127751,16026823
12802,16026831
40521,16026851
25844,16026871
25844,16026887
85597,16026903
8747,16026905
86989,16026912
27190,16026923
115145,16026924
18601,16026934
92402,16026936
22250,16026943
85597,16026945
113030,16026950
64669,16026968
54050,16026980
21727,16026986
25844,16027014
12579,16027017
87796,16027027
8454,16027029
17516,16027035
63803,16027043
57611,16027045
30618,16027054
126229,16027062
22250,16027064
135769,16027065
20734,16027072
25844,16027089
118068,16027102
21727,16027106
17034,16027109
87796,16027117
36565,16027130
8279,16027132
21727,16027138
74015,16027140
118068,16027142
77567,16027148
27305,16027162
43490,16027165
63485,16027167
124745,16027173
126229,16027185
74015,16027191
99127,16027199
50742,16027207
18214,16027212
21727,16027216
125672,16027218
118068,16027226
10631,16027228
23354,16027230
116249,16027232
20713,16027235
5160,16027242
20818,16027247
128397,16027255
39321,16027256
118068,16027258
126229,16027291
118068,16027295
85109,16027306
42585,16027309
36565,16027315
22656,16027331
18214,16027332
103302,16027344
76263,16027359
85360,16027368
92546,16027373
61164,16027374
20818,16027376
11702,16003182
14860,16003205
83149,16003208
20862,16003217
119549,16003236
13430,16003254
133840,16003260
13430,16003269
79202,16003282
141172,16003296
113570,16015148
26226,16015162
135786,16015175
18180,16015178
128217,16015187
11289,16015207
14104,16015210
16511,16015216
135786,16015228
34088,16015244
125672,16015247
135786,16015257
110825,16015293
140037,16015297
19068,16015305
135683,16015312
17034,16015345
36305,16015352
22656,16015361
120097,16015363
60518,16015372
22656,16015376
14019,16015396
117995,16015406
119280,16015424
19068,16015427
41543,16015438
30552,16015439
14122,16015447
63376,16015497
5987,16015509
15275,16015526
24913,16015532
2009,16015544
47672,16015555
15393,16015560
74264,16015561
74264,16015586
15393,16015597
37213,16015600
62671,16015608
21727,16015610
87698,16015615
105929,16015637
131637,16015643
101793,16015648
101258,16015667
1583,16015673
104891,16015675
129124,16015682
88656,16015683
116249,16015687
17447,16015688
5577,16015719
22656,16015734
129124,16015758
57428,16015765
17034,16015770
1583,16015774
2548,16015780
105101,16015791
57428,16015828
16582,16015836
2726,16015878
17447,16015883
3272,16015902
76722,16015903
69258,16015929
25324,16015931
42473,16015934
57428,16015945
22656,16015955
17034,16015960
8992,16015989
87796,16016000
3272,16016001
124002,16016004
37386,16016014
125967,16016019
8123,16016027
1583,16016029
67258,16016031
71883,16016045
83256,16016057
26226,16016073
19212,16016079
4023,16016080
50552,16016094
4023,16016128
114251,16016133
76392,16016140
54746,16016174
87796,16016184
63376,16016191
1583,16016204
6309,16016207
128193,16016220
119280,16016236
6309,16016245
14253,16016247
78935,16016255
115145,16016264
119280,16016267
120163,16016298
128662,16016300
18706,16016307
1583,16016310
9967,16016311
14104,16016334
115145,16016337
17034,16016359
9967,16016366
4224,16016376
27825,16016380
1583,16016407
87796,16016418
27010,16016430
74264,16016435
1583,16016441
75525,16016442
49153,16016465
22656,16016501
67258,16016503
48778,16016523
1583,16016531
25324,16016532
3333,16016546
106140,16016552
74264,16016557
126052,16016598
21727,16016601
70192,16016607
476,16016619
41679,16016636
21727,16016641
50447,16016651
19068,16016678
41679,16016694
87796,16016699
106140,16016712
2548,16016713
139010,16016728
2548,16016766
14860,16016776
63376,16016783
34088,16016795
140750,16016799
1583,16016828
139010,16016829
20770,16016840
22656,16016845
129513,16016850
80002,16016853
34088,16016856
15168,16016863
5618,16016888
17034,16016891
122507,16016924
8123,16016930
140934,16016946
5618,16016954
82548,16016963
87796,16016978
21062,16016984
50079,16029674
76337,16029696
65387,16029702
100297,16029710
76337,16029712
13744,16029716
54606,16029720
582,16029741
76337,16029746
2041,16029749
139010,16029752
2041,16029755
4928,16029758
37213,16029759
30462,16029761
34218,16029764
30462,16029775
63225,16029776
100297,16029779
582,16029782
65387,16029783
6144,16029787
76337,16029789
76337,16029798
76337,16029819
87197,16029825
76337,16029859
34218,16029882
12711,16029883
76337,16029885
82548,16029896
77393,16029901
34218,16029902
65990,16029911
110026,16029915
124259,16029928
34218,16029932
90801,16029941
34218,16029953
12866,16029960
100297,16029970
126855,16029991
83695,16030003
27206,16030028
14957,16030034
65990,16030042
65990,16030048
65990,16030069
87189,16030101
46011,16030108
110707,16030121
87189,16030132
53635,16030145
87189,16030148
34218,16030154
87189,16030170
65990,16030172
139985,16030181
65990,16030182
74465,16030183
105019,16030184
100297,16030195
87189,16030203
139985,16030214
2497,16030230
53635,16030233
87189,16030237
23897,16030241
86060,16030243
87189,16030251
2497,16030266
100297,16030267
3737,16030268
87189,16030274
109069,16030276
126995,16030291
14357,16030297
87189,16030307
100297,16030315
87189,16030326
76337,16030328
65990,16030340
87189,16030341
103295,16030348
109554,16030363
100297,16030366
41655,16030373
34218,16030380
33822,16030382
98094,16030396
135346,16030398
109554,16030404
41655,16030413
9094,16030420
34218,16030442
126855,16030449
18255,16030453
65358,16030454
122781,16030459
20713,16030473
41655,16030475
139985,16030476
34218,16030479
122781,16030480
65358,16030482
65358,16030484
41655,16030493
7552,16030500
124745,16030502
124745,16030508
41655,16030512
124745,16030524
62082,16030539
105672,16030551
70198,16030553
85371,16030556
33822,16030560
41655,16030562
62082,16030564
14860,16030565
70198,16030569
41718,16030572
142822,16030576
14955,16030578
33905,16030581
46642,16030585
3225,16030587
7552,16030590
7552,16030605
14860,16030618
34218,16030622
20713,16030629
14860,16030631
1862,16030659
1690,16030660
2486,16030666
82769,16030691
14860,16030702
70198,16030707
122781,16030738
2988,16030755
54249,16030760
57611,16030781
15245,16030789
9094,16030802
65868,16030803
20862,16030809
122781,16030818
106224,16030829
10397,16030846
123897,16030848
123897,16030849
105752,16030860
103842,16030874
2486,16030890
98713,16030904
98713,16030927
43534,16030996
72321,16031011
102372,16031021
4279,16031034
1053,16031041
1288,16031043
92546,16031083
16587,16031086
91238,16031091
106616,16008862
93311,16008875
106616,16008885
18771,16008901
102441,16008907
22656,16008910
9686,16008918
81367,16008936
93311,16008945
8817,16008947
26331,16008961
138256,16009019
53341,16009041
79267,16009049
14860,16009059
93311,16009067
93311,16009092
61109,16009106
14860,16009110
78973,16009143
142091,16009154
67258,16009168
37213,16009174
137350,16009178
71420,16009186
29407,16009191
126214,16009200
6782,16009217
304,16009232
40521,16022375
37575,16022404
118068,16022415
41679,16022419
106224,16022427
14357,16022435
128217,16022436
17034,16022438
116614,16022466
29407,16022476
4435,16022493
16445,16022515
87832,16022516
20394,16022517
113632,16022530
6898,16022543
46821,16022592
19308,16022593
104198,16022613
26226,16022622
67416,16022625
63803,16022626
49742,16022642
67598,16022648
49742,16022665
411,16022666
18255,16022667
16445,16022680
115833,16022697
53936,16022720
16587,16022733
109749,16022746
74015,16022762
28278,16022763
74015,16022769
34985,16022772
141172,16022782
5056,16022789
82548,16022796
16445,16022797
13603,16022806
4376,16022826
74015,16022827
100747,16022836
8155,16022854
100747,16022861
109749,16022864
44729,16022878
18214,16022884
44852,16022896
100747,16022900
21062,16022915
28278,16022917
26226,16022923
100747,16022930
4525,16022935
107510,16022958
131407,16022987
18214,16022998
88558,16023006
53936,16023011
37941,16023012
115833,16023017
20670,16023052
103206,16023064
101562,16023082
69258,16023089
77567,16023106
6856,16023110
135346,16023119
86989,16023125
1600,16023128
1776,16023133
50742,16023146
60761,16023167
782,16023169
88558,16023172
100747,16023186
118068,16023196
134554,16023206
12597,16023209
46821,16023216
92153,16023218
50776,16023220
67416,16023222
118068,16023233
12049,16023240
77567,16023245
109749,16023252
103206,16023280
63485,16023294
90801,16023323
117068,16023324
19679,16023352
8279,16023360
46821,16023362
88558,16023365
16587,16023394
13442,16023426
33708,16023453
67416,16023462
19679,16023478
